,Title,Book-Author,Image-URL-M_x,tags
6726,The Warrior,Claire Delacroix,http://images.amazon.com/images/P/0446611123.01.MZZZZZZZ.jpg,"['historical', 'romance', 'romance', 'historical', 'medieval', 'historical', 'fiction', 'scotland', 'fiction', 'medieval', 'romance', 'adult', 'fantasy', 'clairedelacroix', 'brotherhood', 'of', 'the', 'sword', '&', 'macallister', '#7']"
6729,The Snake Oil Wars or Scheherazade Ginsberg Strikes Again,Parke Godwin,http://images.amazon.com/images/P/0385263503.01.MZZZZZZZ.jpg,"['science', 'fiction', 'fantasy', 'fiction', 'humor', 'science', 'fiction', 'fantasy', 'comedy', 'parkegodwin', 'snake', 'oil', '#2']"
6730,Thorn in My Heart,LIZ CURTIS HIGGS,http://images.amazon.com/images/P/157856512X.01.MZZZZZZZ.jpg,"['christian', 'fiction', 'historical', 'fiction', 'christian', 'fiction', 'romance', 'historical', 'scotland', 'christian', 'romance', 'historical', 'romance', 'adult', 'fiction', 'lizcurtishiggs', 'lowlands', 'of', 'scotland', '#1']"
6731,The Bishop's Daughter,Susan Carroll,http://images.amazon.com/images/P/0449216934.01.MZZZZZZZ.jpg,"['amish', 'christian', 'fiction', 'amish', 'fiction', 'christian', 'romance', 'fiction', 'christian', 'romance', 'adult', 'fiction', 'religion', 'adult', 'susancarroll', 'daughters', 'of', 'lancaster', 'county', '#3']"
6732,Payback,Thomas Kelly,http://images.amazon.com/images/P/0679450513.01.MZZZZZZZ.jpg,"['urban', 'thomaskelly', 'mike', 'black', '#3']"
6742,Pegasus in Space,Anne McCaffrey,http://images.amazon.com/images/P/0345434676.01.MZZZZZZZ.jpg,"['science', 'fiction', 'fantasy', 'science', 'fiction', 'fantasy', 'fiction', 'paranormal', 'space', 'adult', 'audiobook', 'speculative', 'fiction', 'esp', 'annemccaffrey', 'the', 'talent', '#3']"
6744,"No, David!",David Shannon,http://images.amazon.com/images/P/0590930028.01.MZZZZZZZ.jpg,"['picture', 'books', 'childrens', 'realistic', 'fiction', 'fiction', 'humor', 'family', 'storytime', 'emotion', 'love', 'kids', 'davidshannon', 'david']"
6745,The Sherlock Holmes Mysteries,Arthur Conan Doyle,http://images.amazon.com/images/P/0451521064.01.MZZZZZZZ.jpg,"['mystery', 'classics', 'fiction', 'short', 'stories', 'literature', 'mystery', 'thriller', 'collections', 'british', 'literature', 'historical', 'historical', 'fiction', 'arthurconandoyle', 'sherlock', 'holmes']"
6746,Rest in Pieces,Rita Mae Brown,http://images.amazon.com/images/P/0553077287.01.MZZZZZZZ.jpg,"['mystery', 'fiction', 'cozy', 'mystery', 'cats', 'animals', 'crime', 'mystery', 'thriller', 'adult', 'fiction', 'audiobook', 'dogs', 'ritamaebrown', 'mrs', 'murphy', '#2']"
6747,Splendid,Julia Quinn,http://images.amazon.com/images/P/0380780747.01.MZZZZZZZ.jpg,"['historical', 'romance', 'romance', 'historical', 'regency', 'historical', 'fiction', 'regency', 'romance', 'fiction', 'adult', 'british', 'literature', 'chick', 'lit', 'juliaquinn', 'the', 'splendid', 'trilogy', '#1']"
6748,A Perfect Husband,Aphrodite Jones,http://images.amazon.com/images/P/0786016949.01.MZZZZZZZ.jpg,"['thriller', 'mystery', 'amazon', 'mystery', 'thriller', 'suspense', 'aphroditejones', 'sami', 'saxton', '#1']"
6749,Hold the Dream,Barbara Bradford Taylor,http://images.amazon.com/images/P/0553256211.01.MZZZZZZZ.jpg,"['fiction', 'romance', 'historical', 'fiction', 'chick', 'lit', 'contemporary', 'contemporary', 'romance', 'novels', 'drama', 'historical', 'adult', 'barbarabradfordtaylor', 'emma', 'harte', 'saga', '#2']"
6751,Nicholas and Alexandra,ROBERT K. MASSIE,http://images.amazon.com/images/P/0345438310.01.MZZZZZZZ.jpg,"['history', 'nonfiction', 'biography', 'russia', 'historical', 'russian', 'history', 'biography', 'memoir', 'romanovs', 'european', 'history', 'politics', 'robertk.massie', 'the', 'romanovs', '#3']"
6756,Beneath a Southern Sky,Deborah Raney,http://images.amazon.com/images/P/1578564271.01.MZZZZZZZ.jpg,"['christian', 'fiction', 'fiction', 'romance', 'christian', 'contemporary', 'contemporary', 'romance', 'religion', 'christian', 'romance', 'audiobook', 'inspirational', 'deborahraney', 'camfield', 'legacy', '#1']"
6757,Outlaw,Elizabeth Lowell,http://images.amazon.com/images/P/1551660067.01.MZZZZZZZ.jpg,"['historical', 'fiction', 'historical', 'fiction', 'fantasy', 'medieval', 'adventure', 'british', 'literature', 'action', 'adult', 'audiobook', 'elizabethlowell', 'the', 'outlaw', 'chronicles', '#1']"
6761,Counterpoint,Joe Harnell,http://images.amazon.com/images/P/0738849901.01.MZZZZZZZ.jpg,"['fantasy', 'm', 'm', 'romance', 'romance', 'lgbt', 'magic', 'gay', 'elves', 'm', 'm', 'fantasy', 'high', 'fantasy', 'paranormal', 'joeharnell', 'song', 'of', 'the', 'fallen', '#1']"
6762,The House at Old Vine,Norah Robinson Lofts,http://images.amazon.com/images/P/0449237923.01.MZZZZZZZ.jpg,"['historical', 'fiction', 'fiction', 'historical', 'british', 'literature', 'medieval', 'historical', 'romance', 'romance', 'norahrobinsonlofts', 'house', '#2']"
6764,Intuition: Knowing Beyond Logic,Osho,http://images.amazon.com/images/P/0312275676.01.MZZZZZZZ.jpg,"['spirituality', 'philosophy', 'nonfiction', 'self', 'help', 'psychology', 'buddhism', 'india', 'inspirational', 'religion', 'science', 'osho', 'osho', 'insights', 'for', 'a', 'new', 'way', 'of', 'living']"
6765,The Infinity Concerto,Greg Bear,http://images.amazon.com/images/P/0441370594.01.MZZZZZZZ.jpg,"['fantasy', 'science', 'fiction', 'fiction', 'urban', 'fantasy', 'music', 'own', 'speculative', 'fiction', 'science', 'fiction', 'fantasy', 'urban', 'magic', 'gregbear', 'songs', 'of', 'earth', 'and', 'power', '#1']"
6766,The Goblin Wood,Hilari Bell,http://images.amazon.com/images/P/006051373X.01.MZZZZZZZ.jpg,"['fantasy', 'young', 'adult', 'fiction', 'magic', 'young', 'adult', 'fantasy', 'adventure', 'high', 'fantasy', 'middle', 'grade', 'romance', 'witches', 'hilaribell', 'goblin', 'wood', '#1']"
6767,The Bride Stripped Bare,Anonymous,http://images.amazon.com/images/P/0007163541.01.MZZZZZZZ.jpg,"['fiction', 'erotica', 'romance', 'chick', 'lit', 'contemporary', 'adult', 'australia', 'novels', 'drama', 'literature', 'anonymous', 'bride', 'trilogy', '#1']"
6769,The Rest of the Robots,Isaac Asimov,http://images.amazon.com/images/P/0586025944.01.MZZZZZZZ.jpg,"['science', 'fiction', 'fiction', 'short', 'stories', 'classics', 'robots', 'anthologies', 'fantasy', 'collections', 'science', 'fiction', 'fantasy', 'short', 'story', 'collection', 'isaacasimov', 'robot', '#0.2']"
6770,The Lives of a Cell: Notes of a Biology Watcher,Lewis Thomas,http://images.amazon.com/images/P/0140047433.01.MZZZZZZZ.jpg,"['science', 'nonfiction', 'biology', 'essays', 'philosophy', 'nature', 'medicine', 'medical', 'health', 'science', 'nature', 'lewisthomas', 'notes', 'of', 'a', 'biology', 'watcher', '#1']"
6771,The Witch's Daughter,R.A. Salvatore,http://images.amazon.com/images/P/0451451279.01.MZZZZZZZ.jpg,"['fantasy', 'historical', 'fiction', 'fiction', 'witches', 'paranormal', 'historical', 'magic', 'supernatural', 'adult', 'romance', 'r.a.salvatore', 'the', ""witch's"", 'daughter', '#1']"
6772,Billy Phelan's Greatest Game,William Kennedy,http://images.amazon.com/images/P/1578151872.01.MZZZZZZZ.jpg,"['fiction', 'historical', 'fiction', 'literature', 'novels', 'literary', 'fiction', 'american', 'fiction', 'americana', 'classics', 'american', 'united', 'states', 'williamkennedy', 'the', 'albany', 'cycle', '#2']"
6774,Nobody's Perfect,Donald E. Westlake,http://images.amazon.com/images/P/0445407158.01.MZZZZZZZ.jpg,"['bdsm', 'erotica', 'romance', 'military', 'fiction', 'contemporary', 'romance', 'erotic', 'romance', 'abuse', 'contemporary', 'dark', 'adult', 'donalde.westlake', 'rescue', 'me', 'saga', '#3']"
6775,The Ties That Bind,Jayne Ann Krentz,http://images.amazon.com/images/P/155166903X.01.MZZZZZZZ.jpg,"['star', 'wars', 'science', 'fiction', 'fiction', 'young', 'adult', 'fantasy', 'childrens', 'juvenile', 'middle', 'grade', 'media', 'tie', 'in', 'adventure', 'jayneannkrentz', 'star', 'wars:', 'jedi', 'apprentice', '#14']"
6777,Mrs. Jeffries Takes the Stage,Emily Brightwell,http://images.amazon.com/images/P/0425157245.01.MZZZZZZZ.jpg,"['mystery', 'fiction', 'cozy', 'mystery', 'historical', 'fiction', 'historical', 'historical', 'mystery', 'british', 'literature', 'crime', 'mystery', 'thriller', 'victorian', 'emilybrightwell', 'mrs', 'jeffries', '#10']"
6778,All I Need Is You,Johanna Lindsey,http://images.amazon.com/images/P/0380762609.01.MZZZZZZZ.jpg,"['romance', 'historical', 'romance', 'historical', 'westerns', 'fiction', 'western', 'romance', 'historical', 'fiction', 'adult', 'american', 'm', 'f', 'romance', 'johannalindsey', 'straton', 'family', '#2']"
6780,Thirst,Pyotyr Kurtinski,http://images.amazon.com/images/P/0843938269.01.MZZZZZZZ.jpg,"['vampires', 'paranormal', 'fantasy', 'urban', 'fantasy', 'young', 'adult', 'romance', 'paranormal', 'romance', 'supernatural', 'fiction', 'magic', 'pyotyrkurtinski', 'ava', 'delaney', '#1']"
6784,Hereward,Victor Head,http://images.amazon.com/images/P/0750908076.01.MZZZZZZZ.jpg,"['historical', 'fiction', 'historical', 'fiction', 'medieval', 'fantasy', 'british', 'literature', 'anglo', 'saxon', 'suspense', '11th', 'century', 'norman', 'victorhead', 'hereward', '#1']"
6785,The Mercenary,Allison Leigh,http://images.amazon.com/images/P/0373613598.01.MZZZZZZZ.jpg,"['shapeshifters', 'paranormal', 'allisonleigh', 'therian', 'secrets', '#1']"
6786,Ghosts I Have Been,Richard Peck,http://images.amazon.com/images/P/0440928397.01.MZZZZZZZ.jpg,"['young', 'adult', 'fantasy', 'historical', 'fiction', 'fiction', 'childrens', 'ghosts', 'supernatural', 'paranormal', 'middle', 'grade', 'historical', 'richardpeck', 'blossom', 'culp', '#2']"
6789,Must Love Dogs,Claire Cook,http://images.amazon.com/images/P/0451410947.01.MZZZZZZZ.jpg,"['romance', 'chick', 'lit', 'fiction', 'humor', 'audiobook', 'animals', 'contemporary', 'dogs', 'media', 'tie', 'in', 'contemporary', 'romance', 'clairecook', 'must', 'love', 'dogs', '#1']"
6790,Jaguar,Bill Ransom,http://images.amazon.com/images/P/0441703534.01.MZZZZZZZ.jpg,"['young', 'adult', 'adventure', 'fiction', 'action', 'childrens', 'school', 'juvenile', 'brazil', 'middle', 'grade', 'cats', 'billransom', 'jacob', 'lansa', '#2']"
6792,Pearl Cove,Elizabeth Lowell,http://images.amazon.com/images/P/0380974045.01.MZZZZZZZ.jpg,"['romance', 'romantic', 'suspense', 'mystery', 'contemporary', 'suspense', 'fiction', 'contemporary', 'romance', 'thriller', 'adult', 'mystery', 'thriller', 'elizabethlowell', 'donovan', '#3']"
6793,Highland Fling,Amanda Scott,http://images.amazon.com/images/P/0786000988.01.MZZZZZZZ.jpg,"['historical', 'romance', 'romance', 'historical', 'historical', 'fiction', 'scotland', 'fiction', 'amandascott', 'highland', '#1']"
6800,Countdown,David Hagberg,http://images.amazon.com/images/P/0812509641.01.MZZZZZZZ.jpg,"['historical', 'fiction', 'young', 'adult', 'middle', 'grade', 'historical', 'fiction', 'realistic', 'fiction', 'audiobook', 'childrens', 'juvenile', 'family', 'davidhagberg', 'the', 'sixties', 'trilogy', '#1']"
6804,Balefire,Kenneth Goddard,http://images.amazon.com/images/P/0553240293.01.MZZZZZZZ.jpg,"['young', 'adult', 'fantasy', 'paranormal', 'witches', 'magic', 'romance', 'supernatural', 'urban', 'fantasy', 'fiction', 'paranormal', 'romance', 'kennethgoddard', 'balefire', '#1-4']"
6805,Rain,Kirsty Gunn,http://images.amazon.com/images/P/0802134475.01.MZZZZZZZ.jpg,"['zombies', 'horror', 'fiction', 'post', 'apocalyptic', 'apocalyptic', 'dystopia', 'science', 'fiction', 'survival', 'kirstygunn', 'undead', 'rain', '#1']"
6812,Sammy Keyes and the Sisters of Mercy,Wendelin Van Draanen,http://images.amazon.com/images/P/0375801839.01.MZZZZZZZ.jpg,"['mystery', 'middle', 'grade', 'young', 'adult', 'fiction', 'childrens', 'realistic', 'fiction', 'juvenile', 'contemporary', 'audiobook', 'humor', 'wendelinvandraanen', 'sammy', 'keyes', '#3']"
6813,Rome,Mikhail I. Rostovtzeff,http://images.amazon.com/images/P/0195002245.01.MZZZZZZZ.jpg,"['romance', 'new', 'adult', 'contemporary', 'contemporary', 'romance', 'military', 'fiction', 'adult', 'erotica', 'fiction', 'chick', 'lit', 'audiobook', 'mikhaili.rostovtzeff', 'marked', 'men', '#3']"
6814,Freak Show,F. Paul Wilson,http://images.amazon.com/images/P/0671695746.01.MZZZZZZZ.jpg,"['mystery', 'paranormal', 'urban', 'fantasy', 'fiction', 'crime', 'adult', 'f.paulwilson', 'the', 'nightshade', 'cases', '#1']"
6815,Radiant,James Alan Gardner,http://images.amazon.com/images/P/0060595264.01.MZZZZZZZ.jpg,"['young', 'adult', 'angels', 'fantasy', 'paranormal', 'novella', 'romance', 'short', 'stories', 'paranormal', 'romance', 'supernatural', 'urban', 'fantasy', 'jamesalangardner', 'unearthly', '#2.5']"
6816,Dark Enchantment,KAREN HARBAUGH,http://images.amazon.com/images/P/0553584219.01.MZZZZZZZ.jpg,"['paranormal', 'romance', 'paranormal', 'romance', 'fantasy', 'fae', 'urban', 'fantasy', 'magic', 'adult', 'fiction', 'witches', 'karenharbaugh', 'dark', 'magick', '#3']"
6819,Matter,Dan Brown,http://images.amazon.com/images/P/0964758113.01.MZZZZZZZ.jpg,"['science', 'fiction', 'fiction', 'space', 'opera', 'cultural', 'fantasy', 'science', 'fiction', 'fantasy', 'space', 'adventure', 'speculative', 'fiction', 'banks', 'danbrown', 'culture', '#8']"
6820,Savage Awakening,Virginia Brown,http://images.amazon.com/images/P/0821714759.01.MZZZZZZZ.jpg,"['paranormal', 'romance', 'paranormal', 'shapeshifters', 'romance', 'fantasy', 'urban', 'fantasy', 'military', 'fiction', 'werewolves', 'audiobook', 'fae', 'virginiabrown', 'alpha', 'pack', '#2']"
6821,The Best Christmas Pageant Ever,Barbara Robinson,http://images.amazon.com/images/P/0064402754.01.MZZZZZZZ.jpg,"['christmas', 'fiction', 'childrens', 'humor', 'holiday', 'middle', 'grade', 'classics', 'young', 'adult', 'juvenile', 'realistic', 'fiction', 'barbararobinson', 'the', 'herdmans', '#1']"
6824,Blood and Honor,Simon R. Green,http://images.amazon.com/images/P/0451452429.01.MZZZZZZZ.jpg,"['romance', 'adult', 'simonr.green', 'riding', 'the', 'line', '#4']"
6827,You Slay Me,Katie Macalister,http://images.amazon.com/images/P/0451411528.01.MZZZZZZZ.jpg,"['paranormal', 'romance', 'paranormal', 'romance', 'dragons', 'fantasy', 'urban', 'fantasy', 'demons', 'humor', 'magic', 'chick', 'lit', 'katiemacalister', 'aisling', 'grey', '#1']"
6828,Horton Hatches the Egg,Dr. Seuss,http://images.amazon.com/images/P/039480077X.01.MZZZZZZZ.jpg,"['childrens', 'picture', 'books', 'fiction', 'classics', 'poetry', 'animals', 'fantasy', 'humor', 'kids', 'juvenile', 'dr.seuss', 'horton', 'the', 'elephant']"
6829,Personal Assets,Emma Holly,http://images.amazon.com/images/P/0425193713.01.MZZZZZZZ.jpg,"['contemporary', 'romance', 'romance', 'contemporary', 'fiction', 'adult', 'amazon', 'emmaholly', 'texas', 'nights', '#1']"
6830,You Can Never Go Home Again,Dyan Sheldon,http://images.amazon.com/images/P/081673691X.01.MZZZZZZZ.jpg,"['young', 'adult', 'paranormal', 'fantasy', 'ghosts', 'dyansheldon', 'haunted', '#1']"
6831,Wild Swan,Celeste Deblasis,http://images.amazon.com/images/P/0553249371.01.MZZZZZZZ.jpg,"['historical', 'fiction', 'romance', 'historical', 'romance', 'fiction', 'historical', '19th', 'century', 'epic', 'adult', 'animals', 'british', 'literature', 'celestedeblasis', 'the', 'wild', 'swan', 'trilogy', '#1']"
6835,The Blind Man of Seville,Robert Wilson,http://images.amazon.com/images/P/0156028808.01.MZZZZZZZ.jpg,"['mystery', 'crime', 'fiction', 'thriller', 'spain', 'mystery', 'thriller', 'detective', 'suspense', 'historical', 'fiction', 'espionage', 'robertwilson', 'javier', 'falcon', '#1']"
6837,Standing in the Rainbow,FANNIE FLAGG,http://images.amazon.com/images/P/080411935X.01.MZZZZZZZ.jpg,"['fiction', 'humor', 'chick', 'lit', 'southern', 'historical', 'fiction', 'adult', 'fiction', 'contemporary', 'family', 'audiobook', 'novels', 'fannieflagg', 'elmwood', 'springs', '#2']"
6839,Neverland,Toby Forward,http://images.amazon.com/images/P/0750004576.01.MZZZZZZZ.jpg,"['fantasy', 'romance', 'young', 'adult', 'retellings', 'fairy', 'tales', 'pirates', 'magic', 'fiction', 'fairy', 'tale', 'retellings', 'adventure', 'tobyforward', 'adventures', 'in', 'neverland', '#1']"
6840,Anastasia Again!,Lois Lowry,http://images.amazon.com/images/P/0440400090.01.MZZZZZZZ.jpg,"['childrens', 'fiction', 'young', 'adult', 'middle', 'grade', 'humor', 'juvenile', 'realistic', 'fiction', 'banned', 'books', 'classics', 'novels', 'loislowry', 'anastasia', 'krupnik', '#2']"
6841,Patternmaster,Octavia E. Butler,http://images.amazon.com/images/P/0446362816.01.MZZZZZZZ.jpg,"['science', 'fiction', 'fiction', 'fantasy', 'speculative', 'fiction', 'science', 'fiction', 'fantasy', 'dystopia', 'african', 'american', 'post', 'apocalyptic', 'novels', 'african', 'american', 'literature', 'octaviae.butler', 'patternmaster', '#4']"
6842,Trojan Gold,Elizabeth Peters,http://images.amazon.com/images/P/0812507584.01.MZZZZZZZ.jpg,"['mystery', 'fiction', 'romance', 'mystery', 'thriller', 'audiobook', 'adventure', 'cozy', 'mystery', 'christmas', 'humor', 'crime', 'elizabethpeters', 'vicky', 'bliss', '#4']"
6844,Death Is a Lonely Business,Ray Bradbury,http://images.amazon.com/images/P/0553264478.01.MZZZZZZZ.jpg,"['mystery', 'fiction', 'fantasy', 'science', 'fiction', 'horror', 'crime', 'classics', 'american', 'mystery', 'thriller', 'noir', 'raybradbury', 'crumley', 'mysteries', '#1']"
6847,Clone,Roger Edmonson,http://images.amazon.com/images/P/1555835295.01.MZZZZZZZ.jpg,"['', 'rogeredmonson', 'swann', 'series', '#3']"
6848,Longing,J.D. Landis,http://images.amazon.com/images/P/0151004536.01.MZZZZZZZ.jpg,"['paranormal', 'romance', 'romance', 'j.d.landis', 'legacy', '#1']"
6850,Coast,Matthew Branton,http://images.amazon.com/images/P/0747552177.01.MZZZZZZZ.jpg,"['new', 'adult', 'romance', 'contemporary', 'sports', 'contemporary', 'romance', 'young', 'adult', 'college', 'sports', 'romance', 'abuse', 'disability', 'matthewbranton', 'kick', 'push', '#2']"
6851,The Doorbell Rang,Pat Hutchins,http://images.amazon.com/images/P/0688092349.01.MZZZZZZZ.jpg,"['mystery', 'fiction', 'crime', 'detective', 'mystery', 'thriller', 'audiobook', 'classics', 'humor', 'american', '20th', 'century', 'pathutchins', 'nero', 'wolfe', '#41']"
6853,The Parafaith War,L. E. Modesitt Jr.,http://images.amazon.com/images/P/031285904X.01.MZZZZZZZ.jpg,"['science', 'fiction', 'fiction', 'fantasy', 'space', 'opera', 'military', 'fiction', 'space', 'science', 'fiction', 'fantasy', 'war', 'military', 'science', 'fiction', 'adventure', 'l.e.modesittjr.', 'parafaith', '#1']"
6855,Towards Zero,Agatha Christie,http://images.amazon.com/images/P/0671823337.01.MZZZZZZZ.jpg,"['mystery', 'fiction', 'crime', 'classics', 'detective', 'mystery', 'thriller', 'british', 'literature', 'thriller', 'audiobook', 'murder', 'mystery', 'agathachristie', 'superintendent', 'battle', '#5']"
6857,The Black Tower,P. D. James,http://images.amazon.com/images/P/0446315028.01.MZZZZZZZ.jpg,"['mystery', 'fiction', 'crime', 'detective', 'british', 'literature', 'mystery', 'thriller', 'audiobook', 'murder', 'mystery', 'suspense', 'novels', 'p.d.james', 'adam', 'dalgliesh', '#5']"
6860,The Immigrants,Howard Fast,http://images.amazon.com/images/P/0440141753.01.MZZZZZZZ.jpg,"['historical', 'fiction', 'fiction', 'historical', 'romance', 'drama', 'american', 'history', 'novels', 'historical', 'romance', 'italian', 'literature', 'american', 'howardfast', 'lavette', 'family', '#1']"
